,rank,name,scores_overall,record_type,url,location,stats_number_students,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled,website_url,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,member_level,nid,stats_student_staff_ratio
1029,1001â1200,University of Central Lancashire,28.3â32.6,master_account,/world-university-rankings/university-central-lancashire,United Kingdom,"21,525",28%,58 : 42,University of Central Lancashire,"Biological Sciences,General Engineering,Chemistry,Chemical Engineering,Veterinary Science,Other Health,Mathematics & Statistics,Law,Politics & International Studies (incl Development Studies),Accounting & Finance,Sport Science,Architecture,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Sociology,Languages, Literature & Linguistics,Communication & Media Studies,Education,Geography,Economics & Econometrics,Physics & Astronomy,Psychology,Civil Engineering,Art, Performing Arts & Design,Computer Science,Electrical & Electronic Engineering,Business & Management,Archaeology,Medicine & Dentistry,Mechanical & Aerospace Engineering",False,False,False,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-99203141,1.6245422574098205,-1.080886655639202,1.8234007177592806,-0.9694966166303399,1.608566114159498,-1.3629558565255557,1.3972721044774976,-1.471883495232868,1.3914551602650844,0.5829254218835014,-0.6234296512843546,-0.2172370253921871,0.09533508751652044,-0.043434388239826066
1030,1001â1200,Central Michigan University,28.3â32.6,public,/world-university-rankings/central-michigan-university,United States,"13,780",3%,60 : 40,Central Michigan University,"Mechanical & Aerospace Engineering,Sociology,Economics & Econometrics,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Communication & Media Studies,General Engineering,Medicine & Dentistry,Other Health,Chemical Engineering,Psychology,Art, Performing Arts & Design,Mathematics & Statistics,Law,Geography,Education,Chemistry,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Biological Sciences,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Agriculture & Forestry",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-78180591,1.6274339347510396,-0.5145274902642102,0.25119470658744414,-0.9014968287979036,1.294309617947179,-1.6721141361764749,1.7208669383340935,-0.9507845117289432,0.8353510873953075,-1.9214547970668698,2.4187221733746234,-0.2172370253921871,2.4184573732242653,0.2485702941435846
1044,1001â1200,University of East London,28.3â32.6,master_account,/world-university-rankings/university-east-london,United Kingdom,"14,480",52%,56 : 44,University of East London,"Biological Sciences,Art, Performing Arts & Design,Architecture,Chemistry,Business & Management,Education,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Computer Science,Communication & Media Studies,Civil Engineering,Law,General Engineering,Electrical & Electronic Engineering,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Sport Science",False,False,False,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-53004296,1.6679174175281046,-0.8921002671808714,1.255207094550806,-0.9105634671755618,1.3405954584745747,-2.023705905191245,2.0613449809136424,-1.7717612121549378,1.7209007010647153,0.7160826523389408,-0.6997466088233774,-0.2172370253921871,0.09403051161032872,1.3873885554388863
1045,1001â1200,Edge Hill University,28.3â32.6,master_account,/world-university-rankings/edge-hill-university,United Kingdom,"11,910",6%,70 : 30,Edge Hill University,"Education,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Other Health,Medicine & Dentistry,Sociology,Geography,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Sport Science,Biological Sciences,Accounting & Finance,Computer Science",False,False,False,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-77734513,1.6708090948693237,-1.0916744492653923,1.855985298301702,-0.9694966166303399,1.6110022110293611,-1.13866455560234,1.141210105512713,-2.076554957223271,2.2690980809553007,-0.8305897937203889,0.5950100501145268,-0.2172370253921871,0.09467524410450841,-0.028834154120655844
1055,1001â1200,Florida Agricultural and Mechanical University,28.3â32.6,public,/world-university-rankings/florida-agricultural-and-mechanical-university,United States,"8,850",1%,67 : 33,Florida Agricultural and Mechanical University,"Civil Engineering,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,History, Philosophy & Theology,Sport Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Accounting & Finance,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Law,Psychology,Communication & Media Studies,Architecture,Sociology,Chemistry,Electrical & Electronic Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Geography,General Engineering",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-61414832,1.699725868281513,-0.26640823686183285,-0.21109902985816062,-0.8380303601542965,1.045827737221159,-2.0964490298149907,2.1288778158054535,-1.324402650844965,1.1990589644381,-1.0559327991065166,0.8950146418196508,-0.2172370253921871,2.414044985217223,-0.1310357929548495
1131,1001â1200,Oakland University,28.3â32.6,public,/world-university-rankings/oakland-university,United States,"15,046",4%,58 : 42,Oakland University,"Languages, Literature & Linguistics,Sport Science,Law,History, Philosophy & Theology,Biological Sciences,Sociology,Economics & Econometrics,Medicine & Dentistry,Chemical Engineering,Communication & Media Studies,Art, Performing Arts & Design,General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance,Computer Science,Education,Other Health,Psychology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-32714413,1.919493346214153,-0.6925260850963505,0.6992326890457395,-0.8742969136649292,1.1993018400225244,-1.8115384583719871,1.8756296849611611,-0.8131357236335667,0.7220218213602345,-1.6141688806312413,1.789765178484056,-0.2172370253921871,0.09350162948619695,0.14636865530939097
1148,1001â1200,Rowan University,28.3â32.6,public,/world-university-rankings/rowan-university,United States,"17,693",3%,49 : 51,Rowan University,"Other Health,Computer Science,Mathematics & Statistics,Art, Performing Arts & Design,Civil Engineering,Geography,Chemical Engineering,Sociology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Biological Sciences,Education,Mechanical & Aerospace Engineering,Communication & Media Studies,History, Philosophy & Theology,Chemistry,Psychology,Medicine & Dentistry,Sport Science,Languages, Literature & Linguistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Physics & Astronomy,Accounting & Finance",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-08296732,1.968651861014875,-0.6331932201523036,0.5587116854565469,-1.032963085273947,1.971544547769076,-1.726671479644284,1.7799581688644284,-1.6439444803520884,1.5469534555225102,-1.6346546083936164,1.8292394668663092,-0.2172370253921871,0.09277126845763402,-0.3062386023848958
1166,1001â1200,University of South Wales,28.3â32.6,master_account,/world-university-rankings/university-south-wales,United Kingdom,"15,780",21%,53 : 47,University of South Wales,"Electrical & Electronic Engineering,Biological Sciences,Computer Science,Art, Performing Arts & Design,Archaeology,Mechanical & Aerospace Engineering,Agriculture & Forestry,Education,Psychology,Accounting & Finance,Sociology,History, Philosophy & Theology,Sport Science,Civil Engineering,Business & Management,Communication & Media Studies,Mathematics & Statistics,Law,Geology, Environmental, Earth & Marine Sciences,Chemistry",False,False,False,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-85406381,2.020702053156816,-1.080886655639202,1.83765647174659,-1.0601630004069216,2.1177103599608524,-1.963086634671457,2.010695354744784,-0.380525246762384,0.353042815664648,0.32173239291321754,-0.4234265901476051,-0.2172370253921871,0.09490190787199346,-0.08723509059733778
1179,1001â1200,Teesside University,28.3â32.6,master_account,/world-university-rankings/teesside-university,United Kingdom,"14,085",25%,57 : 43,Teesside University,"Geography,Economics & Econometrics,Biological Sciences,History, Philosophy & Theology,Computer Science,Law,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Other Health,Politics & International Studies (incl Development Studies),Civil Engineering,Sport Science,Communication & Media Studies,Electrical & Electronic Engineering,Sociology,Chemical Engineering,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Veterinary Science,General Engineering,Education,Agriculture & Forestry,Business & Management,Mechanical & Aerospace Engineering,Mathematics & Statistics,Medicine & Dentistry,Psychology",False,False,False,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-78415043,2.0582938585926622,-1.0107659970689649,1.6014182628140343,-1.0012298509521433,1.7864011856594926,-1.314460440109725,1.3550640826701155,-2.18962360458733,2.566916849838167,0.516346806655782,-0.562902409098233,-0.2172370253921871,0.09469035502234074,0.4091728694544602
1180,1001â1200,Texas State University,28.3â32.6,public,/world-university-rankings/texas-state-university,United States,"30,895",1%,60 : 40,Texas State University,"Other Health,Education,Computer Science,Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Electrical & Electronic Engineering,History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,General Engineering,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Sport Science,Business & Management,Agriculture & Forestry,Psychology,Physics & Astronomy,Sociology,Architecture,Art, Performing Arts & Design,Civil Engineering,Geography",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-54049303,2.0611855359338813,-1.1078561397046778,1.9231909956704465,-0.8697635944761001,1.1895574525430725,-1.6114948656566868,1.6758450484062193,-1.6046162551819807,1.5021488619737604,-1.38370444330452,1.4187068676908763,-0.2172370253921871,2.4268137107855474,0.4967742741694836
1192,1001â1200,Western Michigan University,28.3â32.6,public,/world-university-rankings/western-michigan-university,United States,"16,486",8%,53 : 47,Western Michigan University,"Civil Engineering,Politics & International Studies (incl Development Studies),Law,Computer Science,Communication & Media Studies,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Accounting & Finance,Art, Performing Arts & Design,Sport Science,Sociology,History, Philosophy & Theology,Agriculture & Forestry,Geography,General Engineering,Physics & Astronomy,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemistry,Economics & Econometrics,Other Health,Biological Sciences,Education",False,False,False,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-23288541,2.0958856640285086,-0.7734345372927779,0.9252882165587886,-0.8198970833989802,0.9946697029540374,-2.1328205921268633,2.1598303651308672,-1.226082087919696,1.1094497773406005,-1.4246758988292705,1.4844973483279649,-0.2172370253921871,2.418774702498744,0.6865773177187007
